"business_id","date","code","description"
"03FE1CEA-73B3-4F72-AE34-70191BEF2EAC","20141208","",""
"04142FE0-2E78-43D2-974E-1C2564A83F3E","20150903","",""
"043374FC-1BC0-4B8B-8FC5-958BF3FD1158","20130524","",""
"04388A05-6078-495F-9D38-8153980035E5","20160829","NFS34","Every Operator of a food premise shall ensure that in respect of the food premise, [Sec. 59]
"
"04388A05-6078-495F-9D38-8153980035E5","20160829","NFS11","Cutting boards, blocks, tables, bowls, platters and churns of hardwood or other materials may be used where,[Sec. 19(2)]
"
"04388A05-6078-495F-9D38-8153980035E5","20150617","",""
"04388A05-6078-495F-9D38-8153980035E5","20111114","",""
"04388A05-6078-495F-9D38-8153980035E5","20110602","",""
"04388A05-6078-495F-9D38-8153980035E5","20110927","",""
"04388A05-6078-495F-9D38-8153980035E5","20100722","",""
"04388A05-6078-495F-9D38-8153980035E5","20090818","",""
"047F2658-A1A9-4FD1-8283-FB49B38C4B66","20160721","NFS03","Food is held at 4°C (40°F) or less [Sec.33] 
"
"047F2658-A1A9-4FD1-8283-FB49B38C4B66","20160721","NFS09","Any article or piece of equipment that is used for the manufacture, distributing, sale or offering for sale, preparation, processing, handling, transportation, storage or display of food shall be,[Sec. 18] 
"
"047F2658-A1A9-4FD1-8283-FB49B38C4B66","20161025","NFS04","Thermometers used to verify food preparation and storage temperatures [Sec.33(14)] 
"
"047F2658-A1A9-4FD1-8283-FB49B38C4B66","20161025","NFS14","All food shall be protected from contamination and adulteration [Sec. 26]
"
"047F2658-A1A9-4FD1-8283-FB49B38C4B66","20161025","NFS44","Utensils that have been cleaned and sanitized shall be transported and stored in such a manner as to prevent contamination [Sec.81]
"
"047F2658-A1A9-4FD1-8283-FB49B38C4B66","20161025","NFS41","A test reagent for determining the concentration of sanitizer and an accurate thermometer to determine the temperature of the sanitizing solution shall be readily available where the sanitizing takes place [Sec. 75(2)] 
"
"047F2658-A1A9-4FD1-8283-FB49B38C4B66","20160720","NFS14","All food shall be protected from contamination and adulteration [Sec. 26]
"
"047F2658-A1A9-4FD1-8283-FB49B38C4B66","20160720","NFS03","Food is held at 4°C (40°F) or less [Sec.33] 
"
"047F2658-A1A9-4FD1-8283-FB49B38C4B66","20160719","NFS03","Food is held at 4°C (40°F) or less [Sec.33] 
"
"047F2658-A1A9-4FD1-8283-FB49B38C4B66","20160719","NFS08","Hot holding: minimum of 60°C (140°F) after cooking / rapid re-heating [Sec.33] 
"
"047F2658-A1A9-4FD1-8283-FB49B38C4B66","20160719","NFS14","All food shall be protected from contamination and adulteration [Sec. 26]
"
"047F2658-A1A9-4FD1-8283-FB49B38C4B66","20160719","NFS40","Utensils shall be sanitized by, [Sec. 75(1)] 
"
"0482BEF3-83D1-4A1E-BAA2-37972365AB4D","20100727","",""
"0482BEF3-83D1-4A1E-BAA2-37972365AB4D","20161031","NFS33","Every Operator of a food premise shall ensure that in respect of the food premise, [Sec. 59]
"
"0482BEF3-83D1-4A1E-BAA2-37972365AB4D","20161031","NFS20","Ice used in the preparation and processing of food or drinks or steam that contacts food during processing or preparation shall be [Sec. 31(1)]
"
"0490CBE2-3F9C-4EB8-B311-A57E7C9F53D0","20141217","",""
"0490CBE2-3F9C-4EB8-B311-A57E7C9F53D0","20140725","",""
"0490CBE2-3F9C-4EB8-B311-A57E7C9F53D0","20151207","NFS08","Hot holding: minimum of 60°C (140°F) after cooking / rapid re-heating [Sec.33] 
"
"0490CBE2-3F9C-4EB8-B311-A57E7C9F53D0","20151207","NFS14","All food shall be protected from contamination and adulteration [Sec. 26]
"
"0490CBE2-3F9C-4EB8-B311-A57E7C9F53D0","20140314","",""
"04A3FA3F-1947-4EC0-8BA7-81BE1EEA7E6A","20160210","NFS34","Every Operator of a food premise shall ensure that in respect of the food premise, [Sec. 59]
"
"04A3FA3F-1947-4EC0-8BA7-81BE1EEA7E6A","20160902","NFS20","Ice used in the preparation and processing of food or drinks or steam that contacts food during processing or preparation shall be [Sec. 31(1)]
"
"04A3FA3F-1947-4EC0-8BA7-81BE1EEA7E6A","20140821","",""
"04A3FA3F-1947-4EC0-8BA7-81BE1EEA7E6A","20160830","NFS04","Thermometers used to verify food preparation and storage temperatures [Sec.33(14)] 
"
"04A3FA3F-1947-4EC0-8BA7-81BE1EEA7E6A","20160830","NFS34","Every Operator of a food premise shall ensure that in respect of the food premise, [Sec. 59]
"
"04A3FA3F-1947-4EC0-8BA7-81BE1EEA7E6A","20160830","NFS20","Ice used in the preparation and processing of food or drinks or steam that contacts food during processing or preparation shall be [Sec. 31(1)]
"
"04A3FA3F-1947-4EC0-8BA7-81BE1EEA7E6A","20150417","",""
"04A3FA3F-1947-4EC0-8BA7-81BE1EEA7E6A","20130927","",""
"04A86195-EDA4-4E9E-8411-33210FC616FF","20110601","",""
"04A86195-EDA4-4E9E-8411-33210FC616FF","20141223","",""
"04A86195-EDA4-4E9E-8411-33210FC616FF","20101229","",""
"04A86195-EDA4-4E9E-8411-33210FC616FF","20140827","",""
"04A86195-EDA4-4E9E-8411-33210FC616FF","20100709","",""
"04A86195-EDA4-4E9E-8411-33210FC616FF","20150813","",""
"04A86195-EDA4-4E9E-8411-33210FC616FF","20110607","",""
"04A86195-EDA4-4E9E-8411-33210FC616FF","20120522","",""
"04A86195-EDA4-4E9E-8411-33210FC616FF","20160225","NFS34","Every Operator of a food premise shall ensure that in respect of the food premise, [Sec. 59]
"
"04A86195-EDA4-4E9E-8411-33210FC616FF","20160225","NFS09","Any article or piece of equipment that is used for the manufacture, distributing, sale or offering for sale, preparation, processing, handling, transportation, storage or display of food shall be,[Sec. 18] 
"
"04A86195-EDA4-4E9E-8411-33210FC616FF","20160219","NFS09","Any article or piece of equipment that is used for the manufacture, distributing, sale or offering for sale, preparation, processing, handling, transportation, storage or display of food shall be,[Sec. 18] 
"
"04A86195-EDA4-4E9E-8411-33210FC616FF","20160219","NFS14","All food shall be protected from contamination and adulteration [Sec. 26]
"
"04A86195-EDA4-4E9E-8411-33210FC616FF","20160219","NFS02","Every food premise shall be operated and maintained such that, the premises are free from every condition that may
"
"04A86195-EDA4-4E9E-8411-33210FC616FF","20160219","NFS34","Every Operator of a food premise shall ensure that in respect of the food premise, [Sec. 59]
"
"04A86195-EDA4-4E9E-8411-33210FC616FF","20160219","NFS40","Utensils shall be sanitized by, [Sec. 75(1)] 
"
"04A86195-EDA4-4E9E-8411-33210FC616FF","20160219","NFS39","Where equipment for washing by hand is used, utensils shall be, [Sec. 74] 
"
"04A86195-EDA4-4E9E-8411-33210FC616FF","20150416","",""
"04B8CD11-D770-43C7-9B45-D6928CC6D530","20140605","",""
"04D2DA5A-C081-4189-B08B-F8E1FDBD6CC1","20160707","NFS09","Any article or piece of equipment that is used for the manufacture, distributing, sale or offering for sale, preparation, processing, handling, transportation, storage or display of food shall be,[Sec. 18] 
"
"04D2DA5A-C081-4189-B08B-F8E1FDBD6CC1","20160707","NFS04","Thermometers used to verify food preparation and storage temperatures [Sec.33(14)] 
"
"04D2DA5A-C081-4189-B08B-F8E1FDBD6CC1","20160707","NFS13","Every food premise shall be provided with: 
"
"04D2DA5A-C081-4189-B08B-F8E1FDBD6CC1","20160707","NFS08","Hot holding: minimum of 60°C (140°F) after cooking / rapid re-heating [Sec.33] 
"
"04D2DA5A-C081-4189-B08B-F8E1FDBD6CC1","20160707","NFS26","Every operator or employee who handles or comes in contact with food or with any utensil used in the manufacture, storage, display, sale or offering for sale, preparation, processing or service of food shall,[Sec.65(1)]
"
"04D2DA5A-C081-4189-B08B-F8E1FDBD6CC1","20160707","NFS12","Every food premise shall be provided with:
"
"04D2DA5A-C081-4189-B08B-F8E1FDBD6CC1","20160205","NFS09","Any article or piece of equipment that is used for the manufacture, distributing, sale or offering for sale, preparation, processing, handling, transportation, storage or display of food shall be,[Sec. 18] 
"
"04D2DA5A-C081-4189-B08B-F8E1FDBD6CC1","20160205","NFS13","Every food premise shall be provided with: 
"
"04D2DA5A-C081-4189-B08B-F8E1FDBD6CC1","20160205","NFS11","Cutting boards, blocks, tables, bowls, platters and churns of hardwood or other materials may be used where,[Sec. 19(2)]
"
"04D2DA5A-C081-4189-B08B-F8E1FDBD6CC1","20160205","NFS35","Cloths and towels used for washing, drying or polishing utensils or cleaning tables shall be, [Sec. 62] 
"
"04D2DA5A-C081-4189-B08B-F8E1FDBD6CC1","20150119","",""
"050AE825-7EFC-4310-8BAA-5F8C1BA9F6E4","20100226","",""
"050AE825-7EFC-4310-8BAA-5F8C1BA9F6E4","20091102","",""
"050AE825-7EFC-4310-8BAA-5F8C1BA9F6E4","20091026","",""
"050AE825-7EFC-4310-8BAA-5F8C1BA9F6E4","20100707","",""
"050AE825-7EFC-4310-8BAA-5F8C1BA9F6E4","20091021","",""
"05103640-8A97-4CEC-BF61-232E2FC04F34","20150212","",""
"05103640-8A97-4CEC-BF61-232E2FC04F34","20140210","",""
"05103640-8A97-4CEC-BF61-232E2FC04F34","20140908","",""
"05103640-8A97-4CEC-BF61-232E2FC04F34","20160602","NFS40","Utensils shall be sanitized by, [Sec. 75(1)] 
"
"05103640-8A97-4CEC-BF61-232E2FC04F34","20160602","NFS34","Every Operator of a food premise shall ensure that in respect of the food premise, [Sec. 59]
"
"052C00EE-9172-436B-87D0-215DE9799F10","20140815","",""
"052C00EE-9172-436B-87D0-215DE9799F10","20140312","",""
"052C00EE-9172-436B-87D0-215DE9799F10","20140313","",""
"05358224-BAF0-4015-9E0B-ED5B286EECC2","20150428","",""
"05358224-BAF0-4015-9E0B-ED5B286EECC2","20140819","",""
"05358224-BAF0-4015-9E0B-ED5B286EECC2","20110404","",""
"05358224-BAF0-4015-9E0B-ED5B286EECC2","20131107","",""
"05358224-BAF0-4015-9E0B-ED5B286EECC2","20090325","",""
"05358224-BAF0-4015-9E0B-ED5B286EECC2","20131128","",""
"05358224-BAF0-4015-9E0B-ED5B286EECC2","20140422","",""
"05358224-BAF0-4015-9E0B-ED5B286EECC2","20141210","",""
"05358224-BAF0-4015-9E0B-ED5B286EECC2","20140908","",""
"0539A136-7893-44E7-A953-E0C3917E1576","20160405","NFS04","Thermometers used to verify food preparation and storage temperatures [Sec.33(14)] 
"
"0539A136-7893-44E7-A953-E0C3917E1576","20160405","NFS15","Food containers that are multi-service articles shall [Sec. 29]
"
"0539A136-7893-44E7-A953-E0C3917E1576","20160405","NFS34","Every Operator of a food premise shall ensure that in respect of the food premise, [Sec. 59]
"
"0539A136-7893-44E7-A953-E0C3917E1576","20150722","",""
"053B3316-5279-447D-85B6-13FFAA41BB84","20120112","",""
"053B3316-5279-447D-85B6-13FFAA41BB84","20090728","",""
"053B3316-5279-447D-85B6-13FFAA41BB84","20160517","NFS36","Toxic and poisonous substances required for maintenance of sanitary conditions shall be, [Sec.63] 
"
"053B3316-5279-447D-85B6-13FFAA41BB84","20160517","NFS13","Every food premise shall be provided with: 
"
"053B3316-5279-447D-85B6-13FFAA41BB84","20100722","",""
"053B3316-5279-447D-85B6-13FFAA41BB84","20130426","",""
"053B3316-5279-447D-85B6-13FFAA41BB84","20090818","",""
"053B3316-5279-447D-85B6-13FFAA41BB84","20160928","NFS13","Every food premise shall be provided with: 
"
"05486159-5802-49DA-8D63-9B8E558AB5ED","20090127","",""
"0566DCF0-B59C-4E37-BAA8-78E478012C45","20150507","",""
"05821B3C-2023-4673-9B58-1E8211B02C84","20100429","",""
"059B3F92-61A7-4442-A58E-4B8AE3627D8F","20090716","",""
"059B3F92-61A7-4442-A58E-4B8AE3627D8F","20090722","",""
"059B3F92-61A7-4442-A58E-4B8AE3627D8F","20140620","",""
"059FD617-82EC-44F6-AFBC-ECF334278F9F","20100910","",""
"059FD617-82EC-44F6-AFBC-ECF334278F9F","20090610","",""
"05DE5C38-FA5C-4193-BD40-27A86CFC1B7A","20151120","NFS34","Every Operator of a food premise shall ensure that in respect of the food premise, [Sec. 59]
"
"05DE5C38-FA5C-4193-BD40-27A86CFC1B7A","20110125","",""
"06241E1A-5AAF-49FC-8C55-196C7F5FAD25","20131120","",""
"06241E1A-5AAF-49FC-8C55-196C7F5FAD25","20130417","",""
"06241E1A-5AAF-49FC-8C55-196C7F5FAD25","20130905","",""
"06241E1A-5AAF-49FC-8C55-196C7F5FAD25","20091007","",""
"06241E1A-5AAF-49FC-8C55-196C7F5FAD25","20151002","",""
"06241E1A-5AAF-49FC-8C55-196C7F5FAD25","20150116","",""
"06241E1A-5AAF-49FC-8C55-196C7F5FAD25","20130820","",""
"06241E1A-5AAF-49FC-8C55-196C7F5FAD25","20130822","",""
"06241E1A-5AAF-49FC-8C55-196C7F5FAD25","20120807","",""
"06241E1A-5AAF-49FC-8C55-196C7F5FAD25","20161018","NFS34","Every Operator of a food premise shall ensure that in respect of the food premise, [Sec. 59]
"
"06241E1A-5AAF-49FC-8C55-196C7F5FAD25","20150108","",""
"06241E1A-5AAF-49FC-8C55-196C7F5FAD25","20131016","",""
"06241E1A-5AAF-49FC-8C55-196C7F5FAD25","20140704","",""
"06241E1A-5AAF-49FC-8C55-196C7F5FAD25","20140923","",""
"06241E1A-5AAF-49FC-8C55-196C7F5FAD25","20130821","",""
"0628AD71-58DD-4169-A249-07602F99DAC9","20101105","",""
"0628AD71-58DD-4169-A249-07602F99DAC9","20140415","",""
"0628AD71-58DD-4169-A249-07602F99DAC9","20140814","",""
"0628AD71-58DD-4169-A249-07602F99DAC9","20091202","",""
"0628AD71-58DD-4169-A249-07602F99DAC9","20110826","",""
"0628AD71-58DD-4169-A249-07602F99DAC9","20101109","",""
"0628AD71-58DD-4169-A249-07602F99DAC9","20130506","",""
"06483621-45EF-4464-8FC5-6E49C9FE8CF3","20091002","",""
"06A19DA8-ACBF-417B-AA0D-78EA626B1440","20131107","",""
"06AB4C9C-C717-481F-92F3-38D0FFCBDA0C","20160304","NFS42","Mechanical equipment shall be, so constructed, designed and maintained that, [Sec. 77(a)] 
"
"06AB4C9C-C717-481F-92F3-38D0FFCBDA0C","20121114","",""
"06AB4C9C-C717-481F-92F3-38D0FFCBDA0C","20150213","",""
"06AB4C9C-C717-481F-92F3-38D0FFCBDA0C","20130610","",""
"06AB4C9C-C717-481F-92F3-38D0FFCBDA0C","20140225","",""
"06CAF332-B098-47F6-9F0C-ACEF0BD4D810","20110113","",""
"06CAF332-B098-47F6-9F0C-ACEF0BD4D810","20151029","",""
"06CAF332-B098-47F6-9F0C-ACEF0BD4D810","20090604","",""
"06CD4595-1B8A-4046-9779-BFAE5542266A","20110506","",""
"06E31BE1-9921-429E-992E-96DDBAF5F635","20151116","NFS33","Every Operator of a food premise shall ensure that in respect of the food premise, [Sec. 59]
"
"06E31BE1-9921-429E-992E-96DDBAF5F635","20151116","NFS14","All food shall be protected from contamination and adulteration [Sec. 26]
"
"06E31BE1-9921-429E-992E-96DDBAF5F635","20100723","",""
"06E31BE1-9921-429E-992E-96DDBAF5F635","20110118","",""
"06E31BE1-9921-429E-992E-96DDBAF5F635","20100722","",""
"06E31BE1-9921-429E-992E-96DDBAF5F635","20090929","",""
"06E31BE1-9921-429E-992E-96DDBAF5F635","20111103","",""
"06E31BE1-9921-429E-992E-96DDBAF5F635","20120522","",""
"06E31BE1-9921-429E-992E-96DDBAF5F635","20110119","",""
"06E31BE1-9921-429E-992E-96DDBAF5F635","20130515","",""
"06E31BE1-9921-429E-992E-96DDBAF5F635","20111104","",""
"06E31BE1-9921-429E-992E-96DDBAF5F635","20110117","",""
"06E31BE1-9921-429E-992E-96DDBAF5F635","20130923","",""
"06E31BE1-9921-429E-992E-96DDBAF5F635","20120919","",""
"06E31BE1-9921-429E-992E-96DDBAF5F635","20160622","NFS42","Mechanical equipment shall be, so constructed, designed and maintained that, [Sec. 77(a)] 
"
"06E34C83-C848-4A5D-8FCF-7A8D1A1C8563","20150720","",""
"06E34C83-C848-4A5D-8FCF-7A8D1A1C8563","20110928","",""
"06E34C83-C848-4A5D-8FCF-7A8D1A1C8563","20100203","",""
"06E34C83-C848-4A5D-8FCF-7A8D1A1C8563","20100205","",""
"06E34C83-C848-4A5D-8FCF-7A8D1A1C8563","20121214","",""
"0701381D-B749-4AF0-A0EB-3B05F7D66B18","20160112","NFS41","A test reagent for determining the concentration of sanitizer and an accurate thermometer to determine the temperature of the sanitizing solution shall be readily available where the sanitizing takes place [Sec. 75(2)] 
"
"0701381D-B749-4AF0-A0EB-3B05F7D66B18","20160112","NFS34","Every Operator of a food premise shall ensure that in respect of the food premise, [Sec. 59]
"
"0701381D-B749-4AF0-A0EB-3B05F7D66B18","20160112","NFS14","All food shall be protected from contamination and adulteration [Sec. 26]
"
"0701381D-B749-4AF0-A0EB-3B05F7D66B18","20160112","NFS33","Every Operator of a food premise shall ensure that in respect of the food premise, [Sec. 59]
"
"0701381D-B749-4AF0-A0EB-3B05F7D66B18","20160112","NFS12","Every food premise shall be provided with:
"
"073E9C71-3B6E-4A57-A9BF-376FC8FC68BE","20101123","",""
"073E9C71-3B6E-4A57-A9BF-376FC8FC68BE","20140623","",""
"07488713-6DC8-4480-AAA8-E179B1FD5332","20110404","",""
"07488713-6DC8-4480-AAA8-E179B1FD5332","20120308","",""
"07495DB8-9E43-4F63-A485-855231682FE8","20110721","",""
"07495DB8-9E43-4F63-A485-855231682FE8","20111102","",""
"07495DB8-9E43-4F63-A485-855231682FE8","20090309","",""
"07495DB8-9E43-4F63-A485-855231682FE8","20091120","",""
"074D0318-4167-43ED-994A-3843DD92CD37","20161011","NFS42","Mechanical equipment shall be, so constructed, designed and maintained that, [Sec. 77(a)] 
"
"074D0318-4167-43ED-994A-3843DD92CD37","20161011","NFS04","Thermometers used to verify food preparation and storage temperatures [Sec.33(14)] 
"
"074D0318-4167-43ED-994A-3843DD92CD37","20161011","NFS41","A test reagent for determining the concentration of sanitizer and an accurate thermometer to determine the temperature of the sanitizing solution shall be readily available where the sanitizing takes place [Sec. 75(2)] 
"
"074D0318-4167-43ED-994A-3843DD92CD37","20161011","NFS09","Any article or piece of equipment that is used for the manufacture, distributing, sale or offering for sale, preparation, processing, handling, transportation, storage or display of food shall be,[Sec. 18] 
"
"074D0318-4167-43ED-994A-3843DD92CD37","20150225","",""
"074D0318-4167-43ED-994A-3843DD92CD37","20161019","NFS09","Any article or piece of equipment that is used for the manufacture, distributing, sale or offering for sale, preparation, processing, handling, transportation, storage or display of food shall be,[Sec. 18] 
"
"074D0318-4167-43ED-994A-3843DD92CD37","20161019","NFS03","Food is held at 4°C (40°F) or less [Sec.33] 
"
"074D0318-4167-43ED-994A-3843DD92CD37","20161019","NFS12","Every food premise shall be provided with:
"
"074D0318-4167-43ED-994A-3843DD92CD37","20161019","NFS04","Thermometers used to verify food preparation and storage temperatures [Sec.33(14)] 
"
"074D0318-4167-43ED-994A-3843DD92CD37","20161019","NFS41","A test reagent for determining the concentration of sanitizer and an accurate thermometer to determine the temperature of the sanitizing solution shall be readily available where the sanitizing takes place [Sec. 75(2)] 
"
"0779375E-D799-4D17-BEC3-3608C257D619","20111207","",""
"0779375E-D799-4D17-BEC3-3608C257D619","20130730","",""
"0779375E-D799-4D17-BEC3-3608C257D619","20160812","NFS34","Every Operator of a food premise shall ensure that in respect of the food premise, [Sec. 59]
"
"0779375E-D799-4D17-BEC3-3608C257D619","20160812","NFS12","Every food premise shall be provided with:
"
"0779375E-D799-4D17-BEC3-3608C257D619","20100921","",""
"0779375E-D799-4D17-BEC3-3608C257D619","20100301","",""
"0779375E-D799-4D17-BEC3-3608C257D619","20100909","",""
"0779375E-D799-4D17-BEC3-3608C257D619","20100908","",""
"079FD476-5F1B-49C1-906E-314064F46122","20140909","",""
"079FD476-5F1B-49C1-906E-314064F46122","20150209","",""
